"","ID","Magnitude","Magnitude Type"
"14403","USP00099FK","5.5","MWC"
"14404","USP00099H2","5.8","MWC"
"14405","USP00099HY","5.6","MWC"
"14406","USP00099J7","5.5","MWC"
"14407","USP00099JJ","5.8","MWC"
"14408","USP00099Y6","7","MWC"
"14409","USP00099ZZ","5.8","MWC"
"14410","USP0009A04","5.9","MWC"
"14411","USP0009A3F","6.4","MWC"
"14412","USP0009A5D","5.7","MWC"
"14413","USP0009A8H","5.6","MWC"
"14414","USP0009A9D","5.5","MWB"
"14415","USP0009A9E","6.3","MWC"
"14416","USP0009A9W","5.7","MWC"
"14417","USP0009AB8","5.5","MWC"
"14418","USP0009ACR","5.6","MWC"
"14419","USP0009AGC","5.6","MWC"
"14420","USP0009AM2","5.6","MWC"
"14421","USP0009AM3","6","MWC"
"14422","USP0009ARX","5.6","MWC"
"14423","USP0009ATB","5.7","MWB"
"14424","USP0009AV1","5.5","MWC"
"14425","USP0009AV2","5.7","MWC"
"14426","USP0009AXX","6","MWB"
"14427","GCMTB070399A","5.8","MWC"
"14428","UW10474303","5.8","MD"
"14429","USP0009AZF","5.5","MWC"
"14430","USP0009AZH","6.1","MWB"
"14431","USP0009B84","6.1","MWC"
"14432","USP0009B9J","5.7","MWC"
"14433","USP0009BAP","5.6","MWC"
"14434","USP0009BB3","6.3","MWB"
"14435","USP0009BBX","5.6","MWC"
"14436","USP0009BED","6.7","MWC"
"14437","USP0009BFV","5.7","MWC"
"14438","USP0009BG1","5.7","MWC"
"14439","USP0009BJ5","5.6","MWC"
"14440","USP0009BJ6","5.6","MWC"
"14441","USP0009BNF","5.5","MWC"
"14442","USP0009BT3","6","MWB"
"14443","USP0009BU6","6.5","MWC"
"14444","USP0009BUH","5.5","MWC"
"14445","USP0009BV2","5.5","MWC"
"14446","USP0009BVH","5.6","MWC"
"14447","USP0009BWS","5.7","MWC"
"14448","USP0009BXC","5.6","MWC"
"14449","USP0009C49","6.2","MWC"
"14450","USP0009C4C","5.7","MWC"
"14451","USP0009C52","5.6","MWC"
"14452","USP0009C56","5.5","MWC"
"14453","USP0009C6H","5.5","MWC"
"14454","USP0009C6J","6.1","MWB"
"14455","USP0009C7B","6.3","MWC"
"14456","USP0009C7K","5.5","MWC"
"14457","USP0009CBS","5.5","MWC"
"14458","USP0009CDX","6.5","MWC"
"14459","USP0009CE5","5.9","MWC"
"14460","CI9098566","5.94","ML"
"14461","USP0009CFY","5.5","MWC"
"14462","USP0009CGJ","5.7","MWC"
"14463","USP0009CJC","5.9","MWC"
"14464","USP0009CP6","5.9","MWC"
"14465","USP0009CRC","5.6","MWC"
"14466","USP0009CT6","5.6","MWC"
"14467","USP0009CUE","5.5","MWC"
"14468","USP0009CV3","5.5","MWC"
"14469","USP0009CVB","5.6","MWC"
"14470","USP0009CW8","5.6","MWC"
"14471","USP0009CXH","5.5","MWC"
"14472","USP0009CXQ","6.2","MWC"
"14473","USP0009CXU","5.5","MWC"
"14474","USP0009CYG","5.6","MWC"
"14475","USP0009CZ1","5.5","MWC"
"14476","USP0009CZB","5.8","MWC"
"14477","USP0009CZF","5.6","MWC"
"14478","USP0009D0J","6.4","MWC"
"14479","USP0009D31","5.9","MWB"
"14480","USP0009D4Z","7.6","MWC"
"14481","USP0009D8N","5.7","MWC"
"14482","USP0009DCG","6.9","MWC"
"14483","USP0009DDP","5.7","MWB"
"14484","USP0009DE6","5.7","MWC"
"14485","USP0009DEM","5.8","MWC"
"14486","USP0009DFC","6.2","MWC"
"14487","USP0009DFZ","6.4","MWC"
"14488","USP0009DG4","6.6","MWC"
"14489","USP0009DKW","5.7","MWC"
"14490","USP0009DN8","5.9","MWC"
"14491","USP0009DN9","5.5","MWC"
"14492","USP0009DNP","6.2","MWB"
"14493","USP0009DNQ","5.8","MWC"
"14494","USP0009DPP","5.7","MWC"
"14495","USP0009DR3","5.6","MWC"
"14496","USP0009DRQ","6.3","MWB"
"14497","USP0009DS8","6","MWB"
"14498","USP0009E46","6","MWC"
"14499","USP0009E4Z","5.5","MWC"
"14500","USP0009E5B","5.5","MWC"
"14501","USP0009E83","5.5","MWC"
"14502","USP0009E96","5.8","MWC"
"14503","USP0009E9Y","6","MWB"
"14504","USP0009EBN","5.9","MWB"
"14505","USP0009ED1","5.6","MWC"
"14506","USP0009EDE","5.9","MWB"
"14507","USP0009EE0","5.5","MB"
"14508","USP0009EEQ","5.5","MWC"
"14509","USP0009EEX","6.4","MWC"
"14510","USP0009EHZ","6.3","MWC"
"14511","USP0009EJR","5.5","MWC"
"14512","USP0009EK1","5.6","MWC"
"14513","USP0009EKA","5.6","MWC"
"14514","USP0009EMB","6","MWC"
"14515","USP0009EMF","5.9","MWC"
"14516","USP0009EMG","5.8","MWC"
"14517","USP0009EMP","5.9","MWC"
"14518","USP0009EPP","5.5","MWC"
"14519","USP0009EQ0","7.7","MWC"
"14520","ISCGEM1656082","6.3","MW"
"14521","USP0009EQ2","6.1","MB"
"14522","USP0009EQ5","6.3","MB"
"14523","USP0009EQ6","6.1","MB"
"14524","USP0009EQ7","6.2","MB"
"14525","USP0009ERF","6.4","MWC"
"14526","USP0009EUE","5.6","MWC"
"14527","USP0009EUK","6.4","MWC"
"14528","USP0009EUP","5.8","MWC"
"14529","USP0009F1E","6.5","MWC"
"14530","USP0009F3X","5.7","MWC"
"14531","USP0009F4S","6.1","MWC"
"14532","USP0009F6M","6","MWB"
"14533","USP0009F7V","7.5","MWC"
"14534","USP0009F9Y","5.8","MWC"
"14535","USP0009FBK","5.7","MWC"
"14536","USP0009FC4","5.7","MWC"
"14537","USP0009FEP","5.6","MWC"
"14538","USP0009FFR","5.7","MWC"
"14539","USP0009FFT","5.6","MWB"
"14540","USP0009FHZ","5.5","MWC"
"14541","USP0009FJB","5.7","MWB"
"14542","USP0009FK3","5.9","MWC"
"14543","USP0009FM0","5.6","MWC"
"14544","USP0009FNH","6.1","MWC"
"14545","USP0009FRV","5.7","MWC"
"14546","USP0009FS2","5.5","MWC"
"14547","USP0009FS9","6.4","MWC"
"14548","USP0009FTS","5.5","MWC"
"14549","CI9108652","7.1","MW"
"14550","CI3320848","5.77","ML"
"14551","CI10180015","5.6","MB"
"14552","USP0009G4Q","6.3","MWC"
"14553","USP0009G9U","5.8","MWB"
"14554","USP0009GBY","5.6","MWC"
"14555","USP0009GD0","5.9","MWB"
"14556","USP0009GD5","5.6","MWC"
"14557","USP0009GF4","6.3","MWC"
"14558","USP0009GGY","6","MWC"
"14559","USP0009GH8","5.6","MWC"
"14560","USP0009GJB","5.9","MWC"
"14561","USP0009GJC","5.5","MWC"
"14562","USP0009GJR","5.8","MWC"
"14563","USP0009GKX","6.2","MWB"
"14564","USP0009GP3","5.6","MWC"
"14565","USP0009GQN","5.5","MWC"
"14566","USP0009GTW","5.7","MWC"
"14567","USP0009GUU","5.6","MWC"
"14568","USP0009GYC","6.3","MWC"
"14569","USP0009H1Z","5.7","MWC"
"14570","USP0009H25","5.6","MWC"
"14571","USP0009H97","6.5","MWC"
"14572","USP0009H9N","5.5","MWC"
"14573","USP0009HBD","5.6","MWC"
"14574","USP0009HCA","6.1","MWC"
"14575","USP0009HD3","5.7","MWB"
"14576","USP0009HDF","6.2","MWC"
"14577","USP0009HEV","7.2","MWC"
"14578","USP0009HF0","5.5","MB"
"14579","USP0009HJ6","5.9","MWC"
"14580","USP0009HNF","5.7","MWC"
"14581","USP0009HNT","7","MWC"
"14582","USP0009HQ6","6.1","MWC"
"14583","USP0009HRA","6.9","MWC"
"14584","USP0009HS3","6.3","MWC"
"14585","USP0009HSU","5.7","MWC"
"14586","USP0009HTD","6","MWC"
"14587","USP0009HUC","5.9","MWC"
"14588","USP0009HUJ","7","MWC"
"14589","USP0009HXA","5.9","MWC"
"14590","USP0009HXN","5.9","MWC"
"14591","USP0009HXP","6.2","MWC"
"14592","USP0009HYY","5.5","MWC"
"14593","USP0009J0P","5.6","MWC"
"14594","USP0009J21","5.7","MWC"
"14595","USP0009J39","6","MWC"
"14596","USP0009J3S","5.9","MWC"
"14597","USP0009J4N","7.5","MWC"
"14598","USP0009J4Q","5.7","MB"
"14599","USP0009J54","5.6","MS"
"14600","USP0009J5D","5.5","MB"
"14601","USP0009J5M","5.9","MWC"
"14602","USP0009J63","5.9","MWC"
"14603","USP0009J6T","5.5","MWC"
"14604","USP0009J79","5.9","MWC"
"14605","USP0009J7D","5.7","MWC"
"14606","USP0009J7M","5.6","MWC"
"14607","USP0009J9H","6.4","MWC"
"14608","USP0009JA1","5.7","MWC"
"14609","USP0009JAV","6.6","MWB"
"14610","USP0009JBE","5.8","MWC"
"14611","USP0009JBP","5.8","MWC"
"14612","USP0009JCG","6.3","MWC"
"14613","USP0009JCN","5.6","MWC"
"14614","USP0009JCS","5.5","MWC"
"14615","USP0009JCT","5.5","MWC"
"14616","USP0009JEJ","5.7","MWC"
"14617","USP0009JEW","5.6","MWC"
"14618","USP0009JFA","5.7","MWB"
"14619","USP0009JFR","5.7","MWB"
"14620","USP0009JGJ","5.5","MWC"
"14621","USP0009JGS","5.7","MWC"
"14622","USP0009JJ1","7","MWC"
"14623","USP0009JJ2","5.6","MB"
"14624","USP0009JJ5","6.4","MWC"
"14625","USP0009JKG","6.4","MWC"
"14626","USP0009JM6","6.1","MWC"
"14627","USP0009JN9","6.4","MWC"
"14628","USP0009JP1","5.6","MWC"
"14629","USP0009JPX","6.5","MWC"
"14630","USP0009JQQ","5.7","MWC"
"14631","USP0009JR5","5.7","MWC"
"14632","USP0009JR8","7.3","MWC"
"14633","USP0009JT2","5.8","MWC"
"14634","USP0009JTB","5.7","MWC"
"14635","USP0009JTV","5.9","MWC"
"14636","USP0009JUJ","5.8","MWC"
"14637","USP0009JVF","5.7","MWB"
"14638","USP0009JVR","6.3","MWC"
"14639","USP0009JWY","5.7","MWC"
"14640","USP0009JX8","6","MWC"
"14641","USP0009JXM","5.6","MWC"
"14642","USP0009JXP","6","MWC"
"14643","USP0009JXW","5.5","MWC"
"14644","USP0009JXX","5.7","MWC"
"14645","USP0009JZN","6.2","MWC"
"14646","USP0009K01","6","MWC"
"14647","USP0009K06","5.9","MWC"
"14648","USP0009K0M","5.7","MWC"
"14649","USP0009K3G","5.5","MWC"
"14650","USP0009K3R","6.5","MWB"
"14651","USP0009K59","5.7","MWC"
"14652","USP0009K5E","6","MWC"
"14653","USP0009K5J","5.6","MWC"
"14654","USP0009K5Y","5.7","MWC"
"14655","USP0009K87","6.3","MWC"
"14656","USP0009K8D","6.1","MWC"
"14657","USP0009K9Q","5.5","MWC"
"14658","USP0009K9U","5.8","MWC"
"14659","USP0009KD6","6.2","MWC"
"14660","USP0009KDB","5.7","MWC"
"14661","USP0009KDN","5.9","MWC"
"14662","USP0009KDX","5.9","MWC"
"14663","USP0009KEJ","6.9","MWB"
"14664","USP0009KF1","5.9","MWC"
"14665","USP0009KF9","5.7","MWC"
"14666","USP0009KFB","5.7","MWC"
"14667","USP0009KFJ","6.2","MWC"
"14668","USP0009KGN","5.6","MWC"
"14669","USP0009KJ2","5.6","MWC"
"14670","USP0009KKB","6","MWC"
"14671","USP0009KND","5.5","MWC"
"14672","USP0009KNG","5.8","MWC"
"14673","USP0009KNU","5.8","MWB"
"14674","USP0009KS3","5.6","MWC"
"14675","USP0009KS4","6.1","MWC"
"14676","USP0009KS5","5.5","MWC"
"14677","USP0009KS9","5.5","MWC"
"14678","USP0009KSW","5.6","MWC"
"14679","USP0009KSY","5.8","MWC"
"14680","USP0009KTQ","6.1","MWC"
"14681","USP0009KUB","6.2","MWC"
"14682","USP0009KVK","5.5","MWC"
"14683","USP0009KVR","6.4","MWC"
"14684","USP0009KW1","5.6","MWC"
"14685","USP0009KWJ","6.4","MWB"
"14686","USP0009KX3","7.2","MWC"
"14687","USP0009KYD","5.5","MWC"
"14688","USP0009KZ2","6.5","MWB"
"14689","USP0009M08","5.7","MWC"
"14690","USP0009M3D","6.2","MWC"
"14691","USP0009M4J","5.5","MWC"
"14692","USP0009M4N","5.5","MWC"
"14693","USP0009M4U","5.9","MWC"
"14694","USP0009M4Z","5.8","MWC"
"14695","USP0009M5W","6","MWC"
"14696","USP0009M7W","5.9","MWC"
"14697","USP0009M8D","5.7","MWC"
"14698","USP0009M8G","5.8","MWC"
"14699","USP0009M91","5.6","MWC"
"14700","USP0009M9Q","5.8","MWC"
"14701","USP0009MA1","5.5","MWC"
"14702","USP0009MBV","6","MWB"
"14703","USP0009MCY","5.8","MWB"
"14704","USP0009MD6","5.5","MWC"
"14705","USP0009MD7","5.8","MWB"
"14706","USP0009MDH","6.1","MWC"
"14707","USP0009MEJ","5.7","MWC"
"14708","USP0009MEQ","5.8","MWC"
"14709","USP0009MHG","5.5","MWC"
"14710","USP0009MJB","5.8","MWC"
"14711","USP0009MJG","5.5","MWC"
"14712","USP0009MJJ","5.6","MWC"
"14713","USP0009MJQ","5.5","MWC"
"14714","USP0009MJV","5.8","MWC"
"14715","USP0009MKJ","5.5","MWC"
"14716","USP0009MPS","6.3","MWB"
"14717","USP0009MSD","5.5","MWC"
"14718","USP0009MSF","6.8","MWC"
"14719","USP0009MSM","6","MWC"
"14720","USP0009MSZ","5.5","MWC"
"14721","USP0009MT0","5.6","MWC"
"14722","USP0009MZY","5.7","MWB"
"14723","USP0009N0B","5.5","MWC"
"14724","USP0009N0D","5.5","MWC"
"14725","USP0009N3N","5.5","MWC"
"14726","USP0009N4C","6.6","MWC"
"14727","USP0009N9A","5.5","MWC"
"14728","USP0009NA5","5.6","MWC"
"14729","USP0009NCE","5.9","MWC"
"14730","USP0009NCU","5.9","MWB"
"14731","USP0009ND9","6","MWC"
"14732","USP0009NE1","5.7","MWB"
"14733","USP0009NG2","5.9","MWB"
"14734","USP0009NJB","5.7","MWC"
"14735","USP0009NJQ","5.9","MWC"
"14736","USP0009NMD","5.6","MWC"
"14737","USP0009NQN","5.7","MWC"
"14738","USP0009NRX","5.7","MWC"
"14739","USP0009NST","5.7","MWC"
"14740","USP0009NTR","5.5","MWC"
"14741","USP0009NV2","5.6","MWC"
"14742","USP0009NVM","5.5","MWC"
"14743","USP0009NXG","7.1","MWC"
"14744","USP0009NY8","5.6","MWC"
"14745","USP0009NYA","5.5","MWC"
"14746","USP0009NZP","6.2","MWB"
"14747","USP0009P0A","6.1","MWC"
"14748","USP0009P28","5.7","MWC"
"14749","USP0009P2V","6","MWC"
"14750","USP0009P3A","6","MWC"
"14751","USP0009P4D","6","MWC"
"14752","USP0009P4H","5.8","MWC"
"14753","USP0009P4J","5.6","MWC"
"14754","USP0009P5G","5.5","MWB"
"14755","USP0009P7Z","6.4","MWB"
"14756","USP0009P81","6.6","MWC"
"14757","USP0009P87","6.4","MWB"
"14758","USP0009P8Q","5.9","MWB"
"14759","USP0009PB6","6.1","MWC"
"14760","USP0009PCV","5.5","MWC"
"14761","USP0009PFD","5.5","MWC"
"14762","USP0009PHB","5.5","MWB"
"14763","USP0009PHP","5.5","MWC"
"14764","USP0009PMV","6.3","MWC"
"14765","USP0009PQ2","5.7","MWC"
"14766","USP0009PQ5","5.6","MWC"
"14767","USP0009PQ7","5.6","MWC"
"14768","USP0009PQT","5.9","MWC"
"14769","USP0009PS2","5.5","MWC"
"14770","NC21086915","5.7","MW"
"14771","USP0009PTU","5.6","MWC"
"14772","USP0009PU3","5.5","MWC"
"14773","USP0009PW1","5.5","MWC"
"14774","USP0009PZ5","5.5","MWC"
"14775","USP0009PZN","5.9","MWC"
"14776","USP0009Q0Z","5.7","MWC"
"14777","USP0009Q1Q","5.5","MWC"
"14778","USP0009Q39","5.6","MWC"
"14779","USP0009Q9P","5.6","MWC"
"14780","USP0009QB4","7.6","MWC"
"14781","USP0009QDS","5.8","MWC"
"14782","USP0009QMH","5.6","MWC"
"14783","USP0009QMK","5.7","MWB"
"14784","USP0009QP4","5.6","MWC"
"14785","USP0009QRG","5.5","MWB"
"14786","USP0009QS2","6.2","MWC"
"14787","USP0009QUE","5.5","MWC"
"14788","USP0009QY1","5.5","MWC"
"14789","USP0009QYX","5.7","MWC"
"14790","USP0009QYY","6.3","MWC"
"14791","USP0009R0C","5.6","MWC"
"14792","USP0009R4N","5.8","MWC"
"14793","USP0009R5S","5.7","MWC"
"14794","USP0009R89","5.9","MWC"
"14795","USP0009RCH","5.6","MWC"
"14796","USP0009RDR","5.6","MWC"
"14797","USP0009REF","5.5","MWC"
"14798","USP0009RF2","5.5","MWC"
"14799","USP0009RF5","5.8","MWC"
"14800","USP0009RFN","5.7","MWC"
"14801","USP0009RGG","6","MWC"
"14802","USP0009RMU","6","MWC"
"14803","USP0009RN6","5.5","MWC"
"14804","USP0009RND","5.5","MWC"
"14805","USP0009RRC","7","MWB"
"14806","USP0009RRZ","6.1","MWC"
"14807","USP0009RS0","5.6","MWC"
"14808","USP0009RS4","5.6","MWC"
"14809","USP0009RWX","5.6","MWC"
"14810","USP0009RX2","5.5","MWC"
"14811","USP0009S2M","5.7","MWC"
"14812","USP0009S3W","5.5","MWC"
"14813","USP0009S4Y","5.9","MWC"
"14814","USP0009S69","5.6","MWC"
"14815","USP0009S7K","5.5","MWC"
"14816","USP0009S7Z","6","MWC"
"14817","USP0009SBH","7.6","MWC"
"14818","USP0009SCQ","5.6","MWC"
"14819","USP0009SD5","6.5","MWC"
"14820","USP0009SDF","5.5","MWC"
"14821","USP0009SE9","5.7","MWC"
"14822","USP0009SG6","6.3","MWC"
"14823","USP0009SJ3","5.7","MWC"
"14824","USP0009SJY","5.6","MWC"
"14825","USP0009SMB","5.6","MWC"
"14826","USP0009SMD","6.1","MWC"
"14827","USP0009SMM","5.7","MWB"
"14828","USP0009SMX","5.5","MWC"
"14829","USP0009SNN","5.6","MWC"
"14830","USP0009SUU","7.2","MWC"
"14831","USP0009SV4","6.3","MWC"
"14832","USP0009SXP","5.6","MWC"
"14833","USP0009SYQ","6.3","MWC"
"14834","USP0009SZT","5.5","MWC"
"14835","USP0009T6M","5.9","MWB"
"14836","USP0009T7G","5.5","MWC"
"14837","USP0009T7J","5.6","MWC"
"14838","USP0009T9N","6","MWC"
"14839","USP0009TAB","5.9","MWC"
"14840","USP0009TB1","5.8","MWC"
"14841","USP0009TDE","5.7","MWC"
"14842","USP0009TG0","6","MWC"
"14843","USP0009TG5","5.6","MWC"
"14844","USP0009TND","5.9","MWB"
"14845","USP0009TTW","6.2","MWC"
"14846","USP0009TV3","5.5","MWC"
"14847","USP0009TVJ","6.2","MWC"
"14848","USP0009TXV","7.9","MWC"
"14849","USP0009TXX","6.7","MB"
"14850","USP0009TY9","6","MB"
"14851","USP0009TYH","5.5","MB"
"14852","USP0009U0Q","5.8","MWC"
"14853","USP0009U15","5.8","MWC"
"14854","USP0009U37","5.5","MWC"
"14855","USP0009U3D","6","MWC"
"14856","USP0009U42","6.2","MWC"
"14857","USP0009U46","5.6","MWC"
"14858","USP0009U4G","6.4","MWC"
"14859","USP0009U50","5.9","MWC"
"14860","USP0009U65","5.5","MWC"
"14861","USP0009U6J","6.3","MWC"
"14862","USP0009U6R","6.7","MWC"
"14863","USP0009U7Y","5.5","MWC"
"14864","USP0009U98","6.3","MWC"
"14865","USP0009U9R","5.5","MWC"
"14866","USP0009U9V","5.5","MWC"
"14867","USP0009UA2","6","MWB"
"14868","USP0009UA5","6.1","MWC"
"14869","USP0009UB4","5.5","MWC"
"14870","USP0009UB5","5.8","MWC"
"14871","USP0009UB9","6.3","MWB"
"14872","USP0009UC7","5.5","MWC"
"14873","USP0009UC8","5.9","MWC"
"14874","USP0009UCH","5.5","MWC"
"14875","USP0009UCQ","6.4","MWC"
"14876","USP0009UDU","5.5","MWC"
"14877","USP0009UE0","6.6","MWC"
"14878","USP0009UHV","5.7","MWC"
"14879","USP0009UHX","6.4","MWC"
"14880","USP0009UJ1","5.9","MWC"
"14881","USP0009UJJ","5.5","MWC"
"14882","USP0009UJU","6.3","MWC"
"14883","USP0009UKT","6","MWC"
"14884","USP0009UN5","6.1","MWC"
"14885","USP0009UPM","6.4","MWC"
"14886","USP0009UQE","5.6","MWC"
"14887","USP0009URH","6.5","MWC"
"14888","USP0009URJ","5.7","MB"
"14889","USP0009UT0","7.9","MWC"
"14890","USP0009UUA","5.7","MWC"
"14891","USP0009UUM","5.6","MWC"
"14892","USP0009UW8","5.8","MWC"
"14893","USP0009UX8","6.5","MWC"
"14894","USP0009UXY","5.9","MWC"
"14895","USP0009UY4","5.5","MWC"
"14896","USP0009V05","5.8","MWB"
"14897","USP0009V06","5.5","MB"
"14898","USP0009V37","6","MWC"
"14899","USP0009V73","5.8","MWC"
"14900","USP0009VCK","5.5","MWC"
"14901","USP0009VCX","5.6","MWC"
"14902","USP0009VCZ","5.9","MWC"
"14903","USP0009VH7","5.7","MWC"
"14904","USP0009VHB","6.1","MWC"
"14905","USP0009VMJ","5.7","MWC"
"14906","USP0009VSB","5.6","MWC"
"14907","USP0009VVF","5.5","MWC"
"14908","USP0009W00","5.9","MWC"
"14909","USP0009W0X","5.9","MWC"
"14910","USP0009W27","5.9","MWC"
"14911","USP0009W3Y","5.9","MWC"
"14912","USP0009W54","5.8","MWC"
"14913","USP0009W57","5.8","MWB"
"14914","USP0009W6C","6.6","MWB"
"14915","USP0009W6D","5.5","MB"
"14916","USP0009WDB","5.6","MWC"
"14917","USP0009WE9","5.6","MWC"
"14918","USP0009WHZ","6.1","MWC"
"14919","USP0009WJ6","5.6","MWC"
"14920","USP0009WJ9","5.7","MWC"
"14921","USP0009WJG","5.9","MWC"
"14922","USP0009WJN","5.6","MWC"
"14923","USP0009WKM","6.4","MWC"
"14924","USP0009WKP","6.6","MWC"
"14925","USP0009WM4","5.8","MWC"
"14926","USP0009WMD","6.1","MWC"
"14927","USP0009WPM","6.3","MWC"
"14928","USP0009WRA","5.7","MWC"
"14929","USP0009WVY","6","MWC"
"14930","USP0009WWB","6.4","MWC"
"14931","USP0009WWD","5.5","MB"
"14932","USP0009WWN","5.7","MWC"
"14933","USP0009WWR","5.5","MWC"
"14934","USP0009WWU","5.9","MWB"
"14935","USP0009WYK","5.5","MWC"
"14936","USP0009WZC","5.7","MWC"
"14937","USP0009X1Y","5.6","MWC"
"14938","USP0009X3G","5.7","MWC"
"14939","USP0009X4H","5.9","MWC"
"14940","USP0009X6K","5.5","MWC"
"14941","USP0009X8D","5.6","MWC"
"14942","USP0009X8E","5.5","MWC"
"14943","USP0009XAV","5.8","MWC"
"14944","USP0009XBP","5.7","MWC"
"14945","USP0009XE8","5.7","MWC"
"14946","USP0009XEN","5.6","MWC"
"14947","USP0009XF4","6.5","MWC"
"14948","USP0009XF5","5.5","MB"
"14949","USP0009XHY","6.2","MWC"
"14950","USP0009XJ0","6.2","MWB"
"14951","USP0009XJQ","5.8","MWC"
"14952","USP0009XKF","5.9","MWC"
"14953","USP0009XM0","5.6","MWC"
"14954","USP0009XP4","6.6","MWC"
"14955","USP0009XPC","5.6","MWC"
"14956","USP0009XQM","5.6","MWC"
"14957","USP0009XUJ","5.8","MWC"
"14958","USP0009XVZ","5.6","MWC"
"14959","USP0009XWS","6.8","MWC"
"14960","USP0009XYC","5.5","MWC"
"14961","USP0009XZ7","5.5","MWC"
"14962","USP0009XZY","7.4","MWC"
"14963","USP0009Y1V","5.7","MWC"
"14964","USP0009Y2G","6.5","MWC"
"14965","USP0009Y2J","5.7","MWC"
"14966","USP0009Y52","6.3","MWC"
"14967","USP0009Y65","6.5","MWC"
"14968","USP0009Y76","6.4","MWC"
"14969","USP0009YAR","6","MWB"
"14970","USP0009YAV","5.6","MWC"
"14971","USP0009YC9","5.5","MWC"
"14972","USP0009YF6","6","MWC"
"14973","USP0009YFK","6.6","MWC"
"14974","USP0009YJ5","5.8","MWC"
"14975","USP0009YM6","5.8","MWC"
"14976","USP0009YNH","5.6","MWC"
"14977","USP0009YNZ","5.7","MWC"
"14978","USP0009YPM","5.7","MWC"
"14979","USP0009YSH","5.5","MWC"
"14980","USP0009YSZ","5.7","MWB"
"14981","USP0009YTX","5.7","MWB"
"14982","USP0009YUX","5.5","MWC"
"14983","USP0009YVJ","6.1","MWC"
"14984","USP0009YYY","5.7","MWC"
"14985","USP0009YZ6","5.9","MWB"
"14986","USP0009Z1V","5.5","MWC"
"14987","USP0009Z1X","5.5","MWC"
"14988","USP0009Z3C","5.5","MWC"
"14989","USP0009Z3F","5.8","MWC"
"14990","USP0009Z7W","5.5","MWC"
"14991","USP0009Z8Q","5.6","MWC"
"14992","USP0009Z9B","5.6","MWC"
"14993","USP0009Z9Y","6.8","MWC"
"14994","USP0009ZA0","6.1","MWC"
"14995","USP0009ZAG","6","MB"
"14996","USP0009ZAH","6.3","MWB"
"14997","USP0009ZF7","5.7","MWC"
"14998","USP0009ZH2","6","MWC"
"14999","USP0009ZJ1","5.5","MWC"
"15000","USP0009ZJP","5.7","MWC"
"15001","USP0009ZKA","6","MWC"
"15002","USP0009ZMJ","5.8","MWC"
"15003","USP0009ZMV","5.5","MWC"
"15004","USP0009ZVZ","5.8","MWC"
"15005","USP0009ZXF","5.5","MWC"
"15006","USP0009ZXX","5.7","MWC"
"15007","USP0009ZYA","5.6","MWC"
"15008","USP0009ZYM","5.9","MWC"
"15009","USP0009ZZF","5.5","MWC"
"15010","USP0009ZZX","5.8","MWC"
"15011","USP000A00R","5.5","MWC"
"15012","USP000A010","6.1","MWB"
"15013","USP000A013","5.5","MB"
"15014","USP000A01D","5.5","MWC"
"15015","USP000A039","6.3","MWC"
"15016","USP000A03H","6.1","MWC"
"15017","USP000A054","6","MWC"
"15018","USP000A08H","6.2","MWC"
"15019","USP000A08Q","5.5","MWC"
"15020","USP000A0B0","5.5","MWC"
"15021","USP000A0BA","5.6","MWB"
"15022","USP000A0CP","5.9","MWB"
"15023","USP000A0JH","5.5","MWC"
"15024","USP000A0MN","5.6","MWC"
"15025","USP000A0NR","5.5","MWC"
"15026","USP000A0P3","6.2","MWC"
"15027","USP000A0PE","5.5","MWC"
"15028","USP000A0PF","5.7","MWC"
"15029","USP000A0PU","5.5","MWC"
"15030","USP000A0SC","5.9","MWC"
"15031","USP000A0TY","6.4","MWB"
"15032","USP000A0V2","5.9","MWC"
"15033","USP000A0Z2","6.4","MWC"
"15034","USP000A10R","5.6","MWC"
"15035","USP000A148","5.8","MWC"
"15036","USP000A14K","6.5","MWB"
"15037","USP000A14X","5.8","MWC"
"15038","USP000A14Y","5.7","MWC"
"15039","USP000A166","6.3","MWC"
"15040","USP000A17T","5.8","MWC"
"15041","USP000A18P","6.2","MWC"
"15042","USP000A18V","7","MWC"
"15043","USP000A196","5.8","MWC"
"15044","USP000A1A8","6.1","MWC"
"15045","USP000A1AG","6.1","MWC"
"15046","USP000A1B0","6.7","MWC"
"15047","USP000A1DH","5.9","MWC"
"15048","USP000A1EH","5.7","MWC"
"15049","USP000A1GK","5.9","MWB"
"15050","USP000A1J1","5.6","MWC"
"15051","USP000A1KT","5.8","MWC"
"15052","USP000A1KU","5.6","MWC"
"15053","USP000A1M4","5.6","MWC"
"15054","USP000A1PJ","5.5","MWC"
"15055","USP000A1S3","5.5","MWC"
"15056","USP000A1UB","5.6","MWC"
"15057","USP000A1ZF","5.8","MWC"
"15058","USP000A20A","5.5","MWC"
"15059","USP000A24U","5.5","MWC"
"15060","USP000A25G","6.3","MWC"
"15061","USP000A25W","6","MWC"
"15062","USP000A267","5.6","MWC"
"15063","USP000A26D","5.9","MWC"
"15064","USP000A26T","5.9","MWC"
"15065","USP000A271","5.6","MWC"
"15066","USP000A27F","5.5","MWC"
"15067","USP000A283","5.7","MWC"
"15068","USP000A29X","5.7","MWB"
"15069","USP000A2CB","6","MWC"
"15070","USP000A2CK","6.8","MWC"
"15071","USP000A2DF","6.1","MWC"
"15072","USP000A2F4","5.5","MWC"
